tweet_id,term,pos,pos_fre,neg_fre,label
565,wilayah,n,3,1,0
565,ganggu,v,0,3,0
565,lampu,n,5,2,0
565,nyala,n,0,1,0
566,maya,n,1,1,1
569,mohon,v,1,0,0
569,maaf,n,0,1,0
570,pas,n,1,0,0
570,gagal,v,0,11,0
571,kasih,n,4,0,1
571,mohon,v,1,0,1
571,maaf,n,0,1,1
571,maya,n,1,1,1
571,tunggu,v,0,1,1
572,mohon,v,1,0,1
572,maaf,n,0,1,1
573,libur,v,1,0,0
573,ubah,v,0,1,0
573,hal,n,1,3,0
575,cek,n,2,0,0
577,problem,n,0,1,0
579,mohon,v,1,0,1
579,maaf,n,0,1,1
582,mohon,v,1,0,0
582,maaf,n,0,1,0
582,maya,n,1,1,0
584,mohon,v,1,0,0
584,maaf,n,0,1,0
584,maya,n,1,1,0
585,maya,n,1,1,1
585,mohon,v,1,0,1
585,maaf,n,0,1,1
585,maya,n,1,1,1
586,mohon,v,1,0,1
586,maaf,n,0,1,1
587,tolong,v,5,0,0
588,mohon,v,1,0,1
588,maaf,n,0,1,1
589,jelas,adj,15,3,0
591,kasih,n,4,0,1
591,mohon,v,1,0,1
591,maaf,n,0,1,1
591,maya,n,1,1,1
591,tunggu,v,0,1,1
592,mohon,v,1,0,1
592,maaf,n,0,1,1
593,masuk,v,1,0,0
594,isi,n,1,0,0
594,tanggal,v,1,0,0
596,maaf,n,0,1,1
597,not,n,1,1,0
599,kasih,n,4,0,1
599,mohon,v,1,0,1
599,maaf,n,0,1,1
599,maya,n,1,1,1
599,tunggu,v,0,1,1
600,mohon,v,1,0,1
600,maaf,n,0,1,1
601,cek,n,2,0,0
602,indah,adj,9,1,1
602,mohon,v,1,0,1
602,maaf,n,0,1,1
603,tolong,v,5,0,0
604,cek,n,2,0,0
605,cek,n,2,0,0
606,mohon,v,1,0,1
606,maaf,n,0,1,1
606,maya,n,1,1,1
607,kasih,n,4,0,1
607,mohon,v,1,0,1
607,maaf,n,0,1,1
608,jelek,adj,1,2,0
609,mohon,v,1,0,1
609,maaf,n,0,1,1
610,mohon,v,1,0,1
610,maaf,n,0,1,1
610,maya,n,1,1,1
611,ganggu,v,0,3,0
612,mohon,v,1,0,1
612,maaf,n,0,1,1
613,kasih,n,4,0,1
613,mohon,v,1,0,1
613,maaf,n,0,1,1
614,mohon,v,1,0,1
614,maaf,n,0,1,1
615,mohon,v,1,0,1
615,maaf,n,0,1,1
616,cek,n,2,0,0
617,kasih,n,4,0,1
617,maya,n,1,1,1
618,mohon,v,1,0,0
618,maaf,n,0,1,0
618,penyalahgunaan,n,0,2,0
618,mohon,v,1,0,0
619,isi,n,1,0,0
619,ambil,v,1,0,0
619,bom,n,0,1,0
619,masuk,v,1,0,0
619,mohon,v,1,0,0
619,cerah,adj,12,1,0
620,cek,n,2,0,0
620,aplikasi,n,1,0,0
620,masalah,n,2,7,0
621,kembang,v,3,0,1
621,luas,adj,5,2,1
622,mohon,v,1,0,1
622,maaf,n,0,1,1
623,mohon,v,1,0,0
623,maaf,n,0,1,0
623,penyalahgunaan,n,0,2,0
623,mohon,v,1,0,0
624,tolong,v,5,0,0
624,cek,n,2,0,0
625,tolong,v,5,0,0
625,cek,n,2,0,0
626,tolong,v,5,0,0
626,jelek,adj,1,2,0
627,isi,n,1,0,0
628,kasih,n,4,0,1
628,mohon,v,1,0,1
628,maaf,n,0,1,1
629,mohon,v,1,0,1
629,maaf,n,0,1,1
630,tolong,v,5,0,0
630,cek,n,2,0,0
631,kasih,n,4,0,1
631,mohon,v,1,0,1
631,maaf,n,0,1,1
631,maya,n,1,1,1
631,tunggu,v,0,1,1
632,cek,n,2,0,0
633,maaf,n,0,1,0
633,maya,n,1,1,0
634,mohon,v,1,0,1
634,maaf,n,0,1,1
634,agar,k,1,0,1
635,mohon,v,1,0,1
635,maaf,n,0,1,1
635,agar,k,1,0,1
636,maya,n,1,1,1
636,rasa,n,5,3,1
636,alam,n,1,1,1
637,maya,n,1,1,1
637,rasa,n,5,3,1
637,alam,n,1,1,1
638,maya,n,1,1,1
638,rasa,n,5,3,1
638,alam,n,1,1,1
639,sampai,v,2,1,0
639,nyata,adj,22,1,0
641,cek,n,2,0,0
642,mohon,v,1,0,1
642,maaf,n,0,1,1
643,baik,adj,12,0,0
644,maya,n,1,1,1
644,tunggu,v,0,1,1
645,suka,adj,3,1,0
647,cek,n,2,0,0
648,mohon,v,1,0,1
648,maaf,n,0,1,1
648,maya,n,1,1,1
649,mohon,v,1,0,1
649,maaf,n,0,1,1
649,maya,n,1,1,1
651,mohon,v,1,0,1
651,maaf,n,0,1,1
652,mohon,v,1,0,1
652,maaf,n,0,1,1
653,mohon,v,1,0,1
653,maaf,n,0,1,1
653,potong,n,1,1,1
653,agar,k,1,0,1
654,mohon,v,1,0,1
654,maaf,n,0,1,1
654,maya,n,1,1,1
655,ada,v,5,0,0
655,akrab,adj,4,0,0
656,maya,n,1,1,1
656,rasa,n,5,3,1
656,alam,n,1,1,1
657,aplikasi,n,1,0,0
657,gagal,v,0,11,0
658,maya,n,1,1,1
659,mohon,v,1,0,1
659,maaf,n,0,1,1
659,maya,n,1,1,1
660,sayang,adj,3,1,0
660,sikap,n,3,1,0
660,bicara,n,0,2,0
661,ganggu,v,0,3,0
662,masalah,n,2,7,0
662,lancar,adj,2,2,0
663,kasih,n,4,0,1
663,mohon,v,1,0,1
663,maaf,n,0,1,1
664,mohon,v,1,0,1
664,maaf,n,0,1,1
665,mohon,v,1,0,1
665,maaf,n,0,1,1
665,maya,n,1,1,1
667,maya,n,1,1,1
667,tunggu,v,0,1,1
668,maaf,n,0,1,1
670,ganggu,v,0,3,0
670,isi,n,1,0,0
671,cek,n,2,0,0
672,agung,adj,9,3,1
672,maaf,n,0,1,1
673,isi,n,1,0,0
675,mohon,v,1,0,1
675,maaf,n,0,1,1
676,mumet,adj,0,1,0
676,tolong,v,5,0,0
676,bau,n,1,2,0
676,kek,n,0,1,0
677,mohon,v,1,0,1
677,maaf,n,0,1,1
678,aktif,adj,6,2,1
678,lupa,v,1,1,1
678,isi,n,1,0,1
679,mohon,v,1,0,1
679,maaf,n,0,1,1
680,cepat,adj,9,3,0
680,kasih,n,4,0,0
680,ganggu,v,0,3,0
681,mohon,v,1,0,0
682,mohon,v,1,0,1
682,maaf,n,0,1,1
683,beda,n,0,1,0
683,utama,adj,12,1,0
683,utama,adj,12,1,0
684,asap,n,0,1,0
685,maaf,n,0,1,1
686,buka,v,1,2,0
687,daerah,n,4,2,0
688,mohon,v,1,0,1
688,maaf,n,0,1,1
689,timbul,v,3,1,0
689,tenggelam,v,1,3,0
689,hilang,v,0,10,0
689,hitung,v,2,1,0
689,tinggal,v,2,1,0
690,mohon,v,1,0,1
690,maaf,n,0,1,1
691,mohon,v,1,0,0
691,maaf,n,0,1,0
692,jelek,adj,1,2,0
694,mohon,v,1,0,0
694,maaf,n,0,1,0
694,penyalahgunaan,n,0,2,0
695,ada,v,5,0,0
695,sama,v,1,0,0
696,ganggu,v,0,3,0
696,jelas,adj,15,3,0
697,mohon,v,1,0,1
697,maaf,n,0,1,1
697,maya,n,1,1,1
698,kasus,n,1,0,0
699,gagal,v,0,11,0
699,potong,n,1,1,0
700,basi,adj,1,3,0
700,sama,v,1,0,0
701,mohon,v,1,0,1
701,maaf,n,0,1,1
701,maya,n,1,1,1
704,digital,adj,1,0,0
705,hilang,v,0,10,0
707,hilang,v,0,10,0
709,maya,n,1,1,1
709,balas,v,0,1,1
709,cek,n,2,0,1
710,balas,v,0,1,0
711,mohon,v,1,0,1
711,maaf,n,0,1,1
711,maya,n,1,1,1
712,tolong,v,5,0,0
713,digital,adj,1,0,0
713,tingkat,n,1,1,0
715,maya,n,1,1,1
715,tunggu,v,0,1,1
717,balas,v,0,1,1
718,maya,n,1,1,1
718,cek,n,2,0,1
719,tolong,v,5,0,0
720,mohon,v,1,0,1
720,maaf,n,0,1,1
720,maya,n,1,1,1
720,cek,n,2,0,1
721,isi,n,1,0,0
721,mohon,v,1,0,0
722,maya,n,1,1,1
723,mohon,v,1,0,0
724,mohon,v,1,0,1
724,maaf,n,0,1,1
724,maya,n,1,1,1
725,lambat,adj,0,3,0
726,mohon,v,1,0,1
726,maaf,n,0,1,1
728,mohon,v,1,0,1
728,maaf,n,0,1,1
728,maya,n,1,1,1
728,cek,n,2,0,1
729,suka,adj,3,1,0
730,mohon,v,1,0,1
730,maaf,n,0,1,1
730,maya,n,1,1,1
730,cek,n,2,0,1
733,potong,n,1,1,0
734,tinggal,v,2,1,0
734,buruk,adj,0,18,0
735,cek,n,2,0,0
736,maya,n,1,1,1
737,cek,n,2,0,0
738,maya,n,1,1,1
740,maya,n,1,1,1
740,tunggu,v,0,1,1
741,cape,adj,2,0,0
741,maya,n,1,1,0
742,maaf,n,0,1,0
742,maya,n,1,1,0
743,maya,n,1,1,1
743,rasa,n,5,3,1
743,alam,n,1,1,1
745,mohon,v,1,0,1
745,maaf,n,0,1,1
745,maya,n,1,1,1
745,cek,n,2,0,1
746,bonus,n,1,0,0
747,liat,adj,1,4,0
748,lengkap,adj,3,0,1
749,selamat,adj,3,2,0
749,malam,n,0,1,0
749,bingung,adj,0,6,0
749,beda,n,0,1,0
750,tolong,v,5,0,0
751,mohon,v,1,0,1
751,maaf,n,0,1,1
751,maya,n,1,1,1
751,cek,n,2,0,1
752,isi,n,1,0,0
752,kaya,adj,2,2,0
753,maya,n,1,1,1
753,maya,n,1,1,1
754,mohon,v,1,0,1
754,maaf,n,0,1,1
754,maya,n,1,1,1
755,opsi,n,0,1,0
756,mohon,v,1,0,1
756,maaf,n,0,1,1
756,maya,n,1,1,1
756,cek,n,2,0,1
757,tolong,v,5,0,0
757,baik,adj,12,0,0
757,alamat,n,0,1,0
758,mohon,v,1,0,1
758,maaf,n,0,1,1
759,maya,n,1,1,1
760,lambat,adj,0,3,0
760,tiba,v,2,1,0
760,panggil,v,4,1,0
760,darurat,n,0,1,0
761,cek,n,2,0,0
762,cek,n,2,0,0
763,tolong,v,5,0,0
764,mohon,v,1,0,1
764,maaf,n,0,1,1
764,maya,n,1,1,1
765,ganggu,v,0,3,1
765,lengkap,adj,3,0,1
766,baik,adj,12,0,1
767,tinggal,v,2,1,0
767,buruk,adj,0,18,0
768,besok,n,0,1,0
768,nama,n,1,0,0
768,hancur,adj,0,3,0
769,prioritas,n,1,1,0
769,salah,v,0,2,0
770,prioritas,n,1,1,1
771,hebat,adj,14,5,0
771,lancar,adj,2,2,0
771,daerah,n,4,2,0
772,prioritas,n,1,1,1
773,mohon,v,1,0,1
773,maaf,n,0,1,1
774,mohon,v,1,0,0
774,maaf,n,0,1,0
775,cepat,adj,9,3,0
775,buruk,adj,0,18,0
776,ayu,adj,2,0,0
777,cek,n,2,0,0
778,selamat,adj,3,2,1
778,malam,n,0,1,1
778,mohon,v,1,0,1
778,murah,adj,2,4,1
778,kasih,n,4,0,1
779,tolong,v,5,0,0
779,cek,n,2,0,0
780,mohon,v,1,0,1
780,maaf,n,0,1,1
781,baik,adj,12,0,0
783,jadi,v,1,1,0
783,potong,n,1,1,0
784,maya,n,1,1,1
786,jelek,adj,1,2,0
787,malam,n,0,1,0
787,tolong,v,5,0,0
787,cek,n,2,0,0
788,maya,n,1,1,1
789,selamat,adj,3,2,0
789,malam,n,0,1,0
789,prioritas,n,1,1,0
790,mohon,v,1,0,1
790,maaf,n,0,1,1
791,maaf,n,0,1,0
791,maya,n,1,1,0
792,cek,n,2,0,1
793,buka,v,1,2,0
793,aplikasi,n,1,0,0
793,kuat,adj,17,8,0
794,kaya,adj,2,2,0
794,kawasan,n,4,2,0
794,rusak,adj,0,1,0
795,maaf,n,0,1,0
795,maya,n,1,1,0
796,maaf,n,0,1,0
796,maya,n,1,1,0
797,maaf,n,0,1,0
797,maya,n,1,1,0
798,maaf,n,0,1,0
798,maya,n,1,1,0
799,lambat,adj,0,3,0
802,malam,n,0,1,0
802,habis,v,2,0,0
805,mohon,v,1,0,1
805,maaf,n,0,1,1
807,mohon,v,1,0,1
807,maaf,n,0,1,1
809,cek,n,2,0,0
811,tolong,v,5,0,0
811,aktif,adj,6,2,0
811,habis,v,2,0,0
811,isi,n,1,0,0
812,muncul,v,3,2,0
813,mohon,v,1,0,0
813,maaf,n,0,1,0
813,maya,n,1,1,0
814,cek,n,2,0,0
814,potong,n,1,1,0
815,maya,n,1,1,1
815,maya,n,1,1,1
815,tunggu,v,0,1,1
816,junior,adj,0,1,1
816,mohon,v,1,0,1
816,maaf,n,0,1,1
818,tolong,v,5,0,0
818,liat,adj,1,4,0
819,mohon,v,1,0,1
819,maaf,n,0,1,1
820,kek,n,0,1,0
820,rutin,n,1,0,0
821,mohon,v,1,0,1
821,maaf,n,0,1,1
822,cek,n,2,0,0
823,buat,v,1,1,0
823,buka,v,1,2,0
823,aplikasi,n,1,0,0
823,susah,adj,2,10,0
823,buruk,adj,0,18,0
823,sayang,adj,3,1,0
823,buruk,adj,0,18,0
824,cek,n,2,0,0
825,buka,v,1,2,0
825,aplikasi,n,1,0,0
825,buruk,adj,0,18,0
825,bulan,n,1,0,0
825,ubah,v,0,1,0
826,maaf,n,0,1,0
826,maya,n,1,1,0
827,daerah,n,4,2,0
827,bapuk,n,1,0,0
828,maya,n,1,1,1
829,beda,n,0,1,0
829,bingung,adj,0,6,0
830,mohon,v,1,0,1
830,maaf,n,0,1,1
831,aplikasi,n,1,0,0
832,liat,adj,1,4,0
833,mohon,v,1,0,1
833,maaf,n,0,1,1
834,baik,adj,12,0,0
836,maya,n,1,1,0
836,maaf,n,0,1,0
836,maya,n,1,1,0
836,maya,n,1,1,0
837,kembali,v,1,0,1
837,maya,n,1,1,1
837,mohon,v,1,0,1
837,maaf,n,0,1,1
837,maya,n,1,1,1
837,mohon,v,1,0,1
837,cek,n,2,0,1
838,bulan,n,1,0,0
838,aktif,adj,6,2,0
839,sadar,adj,1,0,0
839,sopan,n,1,0,0
839,maya,n,1,1,0
842,senyum,n,1,0,0
842,canda,n,1,0,0
842,marah,adj,0,9,0
843,baik,adj,12,0,1
844,akmal,adj,1,0,0
844,maaf,n,0,1,0
844,maya,n,1,1,0
847,cek,n,2,0,1
849,maya,n,1,1,0
850,maya,n,1,1,1
851,maya,n,1,1,1
851,tunggu,v,0,1,1
851,lengkap,adj,3,0,1
852,pokok,n,2,1,0
852,maya,n,1,1,0
852,ubah,v,0,1,0
853,kek,n,0,1,0
853,rutin,n,1,0,0
854,baik,adj,12,0,1
855,maya,n,1,1,0
855,mohon,v,1,0,0
855,maaf,n,0,1,0
855,maya,n,1,1,0
855,tunggu,v,0,1,0
857,marah,adj,0,9,0
857,marah,adj,0,9,0
859,mohon,v,1,0,1
859,maaf,n,0,1,1
860,pasti,adj,6,6,0
860,mati,v,1,4,0
862,mohon,v,1,0,1
862,maaf,n,0,1,1
862,maya,n,1,1,1
863,mohon,v,1,0,0
863,maaf,n,0,1,0
864,mohon,v,1,0,1
864,maaf,n,0,1,1
865,asa,n,1,1,0
865,tinggal,v,2,1,0
865,dalam,adj,5,0,0
865,gunung,n,1,0,0
866,walaupun,k,0,1,0
866,hidup,v,6,1,0
866,jelek,adj,1,2,0
867,mohon,v,1,0,1
867,maaf,n,0,1,1
867,maya,n,1,1,1
868,mohon,v,1,0,1
868,maaf,n,0,1,1
868,agar,k,1,0,1
868,ban,n,1,0,1
869,daerah,n,4,2,0
869,ganggu,v,0,3,0
870,mohon,v,1,0,1
870,maaf,n,0,1,1
873,mohon,v,1,0,0
873,maaf,n,0,1,0
873,penyalahgunaan,n,0,2,0
874,mohon,v,1,0,1
874,maaf,n,0,1,1
875,mohon,v,1,0,1
875,maaf,n,0,1,1
875,maya,n,1,1,1
876,mohon,v,1,0,0
876,salam,n,3,0,0
876,sayang,adj,3,1,0
877,lambat,adj,0,3,0
877,aktif,adj,6,2,0
877,buka,v,1,2,0
878,aktif,adj,6,2,0
879,aneh,adj,6,9,0
879,kek,n,0,1,0
880,mohon,v,1,0,1
880,maaf,n,0,1,1
880,maya,n,1,1,1
882,mohon,v,1,0,0
882,maaf,n,0,1,0
883,cek,n,2,0,0
884,maya,n,1,1,1
884,rasa,n,5,3,1
884,alam,n,1,1,1
885,maya,n,1,1,1
885,rasa,n,5,3,1
885,alam,n,1,1,1
886,mohon,v,1,0,1
886,maaf,n,0,1,1
886,maya,n,1,1,1
887,bolak,adj,0,1,0
888,mohon,v,1,0,1
888,maaf,n,0,1,1
889,selamat,adj,3,2,0
889,panggil,v,4,1,0
890,mohon,v,1,0,1
890,maaf,n,0,1,1
892,mohon,v,1,0,1
892,maaf,n,0,1,1
894,cek,n,2,0,0
895,mohon,v,1,0,1
895,maaf,n,0,1,1
896,mohon,v,1,0,0
896,maaf,n,0,1,0
897,ganggu,v,0,3,0
898,maya,n,1,1,1
898,mohon,v,1,0,1
898,maaf,n,0,1,1
898,maya,n,1,1,1
899,baik,adj,12,0,0
900,mohon,v,1,0,1
900,maaf,n,0,1,1
901,mohon,v,1,0,1
901,maaf,n,0,1,1
902,masalah,n,2,7,0
904,mohon,v,1,0,1
904,maaf,n,0,1,1
905,karya,n,2,1,1
905,karya,n,2,1,1
905,mohon,v,1,0,1
905,maaf,n,0,1,1
905,maya,n,1,1,1
906,ganggu,v,0,3,0
907,maaf,n,0,1,1
908,cek,n,2,0,0
909,digital,adj,1,0,0
909,tingkat,n,1,1,0
912,mohon,v,1,0,0
912,cek,n,2,0,0
913,mohon,v,1,0,1
913,maaf,n,0,1,1
913,maya,n,1,1,1
914,isi,n,1,0,1
914,seri,n,1,0,1
914,mohon,v,1,0,1
915,lalu,v,3,2,0
916,cek,n,2,0,0
917,mohon,v,1,0,0
917,maaf,n,0,1,0
918,maya,n,1,1,1
919,ganggu,v,0,3,0
920,ada,v,5,0,0
920,suka,adj,3,1,0
921,cek,n,2,0,0
923,kasih,n,4,0,1
923,mohon,v,1,0,1
923,maaf,n,0,1,1
924,mohon,v,1,0,1
924,maaf,n,0,1,1
925,aksara,n,2,0,1
925,mohon,v,1,0,1
925,maaf,n,0,1,1
926,akmal,adj,1,0,1
926,mohon,v,1,0,1
926,maaf,n,0,1,1
926,maya,n,1,1,1
927,isi,n,1,0,0
928,cek,n,2,0,0
929,kasih,n,4,0,1
929,mohon,v,1,0,1
929,maaf,n,0,1,1
930,mohon,v,1,0,1
930,maaf,n,0,1,1
930,maya,n,1,1,1
932,bekas,n,0,1,0
932,cacat,n,0,9,0
932,teknis,adj,1,0,0
933,mohon,v,1,0,1
933,maaf,n,0,1,1
935,maaf,n,0,1,1
935,maya,n,1,1,1
937,kali,n,1,0,0
937,kali,n,1,0,0
937,proses,n,0,1,0
937,muncul,v,3,2,0
938,selamat,adj,3,2,0
938,tolong,v,5,0,0
938,balas,v,0,1,0
939,mohon,v,1,0,1
939,maaf,n,0,1,1
941,mohon,v,1,0,0
941,maaf,n,0,1,0
942,mohon,v,1,0,1
942,maaf,n,0,1,1
943,mohon,v,1,0,1
943,maaf,n,0,1,1
944,mohon,v,1,0,1
944,maaf,n,0,1,1
945,indah,adj,9,1,1
945,mohon,v,1,0,1
945,maaf,n,0,1,1
945,maya,n,1,1,1
946,mohon,v,1,0,1
946,maaf,n,0,1,1
946,potong,n,1,1,1
947,jelek,adj,1,2,0
948,aktif,adj,6,2,1
948,mas,n,0,1,1
949,mohon,v,1,0,0
949,maaf,n,0,1,0
950,maya,n,1,1,1
953,mohon,v,1,0,1
953,maaf,n,0,1,1
954,mohon,v,1,0,1
954,maaf,n,0,1,1
954,maya,n,1,1,1
956,mohon,v,1,0,1
957,mohon,v,1,0,1
957,maaf,n,0,1,1
957,maya,n,1,1,1
958,mohon,v,1,0,1
958,maaf,n,0,1,1
958,maya,n,1,1,1
960,ganggu,v,0,3,0
961,mohon,v,1,0,1
961,maaf,n,0,1,1
961,maya,n,1,1,1
962,maaf,n,0,1,1
962,maya,n,1,1,1
963,lambat,adj,0,3,0
963,parah,adj,1,4,0
963,mohon,v,1,0,0
963,baik,adj,12,0,0
963,kualitas,n,3,0,0
964,muncul,v,3,2,0
965,mohon,v,1,0,1
965,maaf,n,0,1,1
965,maya,n,1,1,1
967,mohon,v,1,0,1
967,maaf,n,0,1,1
968,mohon,v,1,0,0
970,maaf,n,0,1,1
971,muncul,v,3,2,0
972,mohon,v,1,0,1
972,maaf,n,0,1,1
972,maya,n,1,1,1
972,cek,n,2,0,1
973,mohon,v,1,0,1
973,maaf,n,0,1,1
973,maya,n,1,1,1
973,cek,n,2,0,1
974,sampai,v,2,1,0
975,aksara,n,2,0,1
975,mohon,v,1,0,1
975,maaf,n,0,1,1
975,maya,n,1,1,1
976,polos,adj,1,2,0
977,tolong,v,5,0,0
977,cek,n,2,0,0
978,cek,n,2,0,0
978,pas,n,1,0,0
978,bangun,v,3,2,0
978,tidur,v,0,1,0
979,maya,n,1,1,1
980,mohon,v,1,0,1
980,maaf,n,0,1,1
980,maya,n,1,1,1
981,mohon,v,1,0,0
981,maaf,n,0,1,0
981,kosong,adj,3,15,0
981,kasih,n,4,0,0
983,teguh,adj,11,9,1
985,mohon,v,1,0,1
985,maaf,n,0,1,1
987,mohon,v,1,0,1
987,maaf,n,0,1,1
987,maya,n,1,1,1
987,cek,n,2,0,1
989,mohon,v,1,0,1
989,maaf,n,0,1,1
989,maya,n,1,1,1
989,cek,n,2,0,1
990,mohon,v,1,0,0
990,jelas,adj,15,3,0
991,maya,n,1,1,1
991,harap,v,1,1,1
991,normal,adj,2,2,1
992,mohon,v,1,0,1
992,maaf,n,0,1,1
992,maya,n,1,1,1
993,mohon,v,1,0,1
993,maaf,n,0,1,1
