tweet_id,term,pos,pos_fre,neg_fre,label
613,cek,n,2,0,0
614,canda,n,1,0,0
617,maaf,n,0,1,0
620,siap,v,2,0,0
621,simpati,n,1,4,1
622,selamat,adj,3,2,0
624,ada,v,5,0,1
625,harga,n,1,0,0
626,bapuk,n,1,0,1
627,mohon,v,1,0,0
627,kenan,v,0,1,0
627,tunggu,v,0,1,0
627,padat,adj,3,2,0
628,murah,adj,2,4,0
628,harga,n,1,0,0
630,rusuh,adj,0,1,1
630,isi,n,1,0,1
632,alamat,n,0,1,0
632,privasi,n,2,0,0
633,kerja,n,3,1,0
633,ganggu,v,0,3,0
633,stabil,adj,1,3,0
634,proses,n,0,1,0
634,perban,n,0,1,0
635,murah,adj,2,4,0
635,harga,n,1,0,0
636,murah,adj,2,4,0
636,harga,n,1,0,0
638,laga,n,0,1,0
638,lolos,v,0,1,0
638,khusus,adj,1,1,0
639,tolong,v,5,0,0
639,kerja,n,3,1,0
640,kasih,n,4,0,0
640,isi,n,1,0,0
640,harga,n,1,0,0
640,beda,n,0,1,0
641,kasih,n,4,0,0
641,isi,n,1,0,0
641,harga,n,1,0,0
641,beda,n,0,1,0
642,perban,n,0,1,0
643,habis,v,2,0,0
645,sukses,adj,1,0,0
645,pasang,n,1,0,0
645,unit,n,0,1,0
646,maaf,n,0,1,0
646,nyaman,adj,3,1,0
646,cek,n,2,0,0
646,mohon,v,1,0,0
647,harga,n,1,0,0
649,harga,n,1,0,0
652,murah,adj,2,4,0
652,harga,n,1,0,0
653,lambat,adj,0,3,1
654,baik,adj,12,0,0
654,mohon,v,1,0,0
654,tunggu,v,0,1,0
655,mandiri,adj,0,1,0
656,baik,adj,12,0,0
656,mohon,v,1,0,0
656,kenan,v,0,1,0
656,tunggu,v,0,1,0
657,kasih,n,4,0,1
657,khusus,adj,1,1,1
657,sobat,n,1,0,1
657,kupon,n,1,0,1
659,mohon,v,1,0,0
661,aman,adj,6,4,0
663,maaf,n,0,1,0
663,nyaman,adj,3,1,0
663,mode,n,1,0,0
664,tolong,v,5,0,0
664,proses,n,0,1,0
664,cepat,adj,9,3,0
664,tunggu,v,0,1,0
664,lama,adj,1,4,0
665,aman,adj,6,4,0
666,nyaman,adj,3,1,0
667,lambat,adj,0,3,0
667,kali,n,1,0,0
668,maaf,n,0,1,0
668,agar,k,1,0,0
668,cek,n,2,0,0
668,indikasi,n,1,0,0
668,aktif,adj,6,2,0
668,mohon,v,1,0,0
670,maaf,n,0,1,0
670,kena,v,0,1,0
671,sama,v,1,0,0
671,atas,n,0,1,0
672,lancar,adj,2,2,0
676,kaya,adj,2,2,0
676,tolong,v,5,0,0
677,manual,adj,0,1,0
678,maaf,n,0,1,0
678,cek,n,2,0,0
678,tarik,v,0,1,0
678,aplikasi,n,1,0,0
679,maaf,n,0,1,0
681,tanggal,v,1,0,0
681,isi,n,1,0,0
681,lengkap,adj,3,0,0
682,mohon,v,1,0,0
682,maaf,n,0,1,0
682,mohon,v,1,0,0
684,maaf,n,0,1,0
684,nyaman,adj,3,1,0
684,lambat,adj,0,3,0
684,cek,n,2,0,0
684,mohon,v,1,0,0
685,tanggal,v,1,0,0
685,isi,n,1,0,0
685,lengkap,adj,3,0,0
686,mohon,v,1,0,0
686,maaf,n,0,1,0
686,mohon,v,1,0,0
687,murah,adj,2,4,0
687,harga,n,1,0,0
688,simpati,n,1,4,1
689,beberapa,num,0,1,0
689,lambat,adj,0,3,0
689,harga,n,1,0,0
689,kualitas,n,3,0,0
690,murah,adj,2,4,0
690,harga,n,1,0,0
691,simpati,n,1,4,1
692,kena,v,0,1,0
693,lupa,v,1,1,0
693,semangat,n,15,2,0
694,murah,adj,2,4,0
694,harga,n,1,0,0
695,murah,adj,2,4,0
695,harga,n,1,0,0
696,murah,adj,2,4,0
696,harga,n,1,0,0
697,murah,adj,2,4,0
697,harga,n,1,0,0
698,simpati,n,1,4,1
701,murah,adj,2,4,0
701,harga,n,1,0,0
702,murah,adj,2,4,0
702,harga,n,1,0,0
703,murah,adj,2,4,0
703,harga,n,1,0,0
704,lupa,v,1,1,0
704,semangat,n,15,2,0
705,cek,n,2,0,0
705,privasi,n,2,0,0
706,maaf,n,0,1,0
706,nyaman,adj,3,1,0
706,kena,v,0,1,0
706,sebab,n,3,1,0
706,lambat,adj,0,3,0
707,murah,adj,2,4,0
707,harga,n,1,0,0
709,tarik,v,0,1,1
710,maaf,n,0,1,0
710,beda,n,0,1,0
710,beda,n,0,1,0
710,hal,n,1,3,0
711,kasih,n,4,0,0
712,maaf,n,0,1,0
712,nyaman,adj,3,1,0
713,lambat,adj,0,3,0
715,murah,adj,2,4,0
715,harga,n,1,0,0
716,murah,adj,2,4,0
716,harga,n,1,0,0
717,privasi,n,2,0,0
717,jaga,v,4,4,0
718,maaf,n,0,1,0
718,nyaman,adj,3,1,0
719,mas,n,0,1,1
720,usul,n,0,1,0
720,mas,n,0,1,0
722,murah,adj,2,4,0
722,harga,n,1,0,0
723,bagus,adj,12,0,0
723,masuk,v,1,0,0
723,ganggu,v,0,3,0
724,aktif,adj,6,2,1
724,simpati,n,1,4,1
725,rasa,n,5,3,0
725,salah,v,0,2,0
725,sistem,n,2,1,0
727,maaf,n,0,1,0
727,kena,v,0,1,0
727,harga,n,1,0,0
728,privasi,n,2,0,0
728,jaga,v,4,4,0
729,maaf,n,0,1,0
729,kerja,n,3,1,0
729,agar,k,1,0,0
730,suka,adj,3,1,0
730,stabil,adj,1,3,0
730,sebal,adj,0,1,0
731,murah,adj,2,4,0
731,harga,n,1,0,0
732,masuk,v,1,0,0
733,murah,adj,2,4,1
733,asa,n,1,1,1
734,ada,v,5,0,1
734,kaya,adj,2,2,1
735,malu,adj,2,3,0
735,main,v,3,0,0
735,tolong,v,5,0,0
736,baik,adj,12,0,0
736,mohon,v,1,0,0
736,kenan,v,0,1,0
736,tunggu,v,0,1,0
737,kasih,n,4,0,0
738,bagus,adj,12,0,0
739,privasi,n,2,0,0
739,jaga,v,4,4,0
740,maaf,n,0,1,0
740,nyaman,adj,3,1,0
740,ceria,adj,5,0,0
740,mohon,v,1,0,0
740,pasti,adj,6,6,0
741,mas,n,0,1,0
742,mahal,adj,3,1,0
742,kaya,adj,2,2,0
743,aplikasi,n,1,0,0
743,makan,v,9,5,0
743,habis,v,2,0,0
744,murah,adj,2,4,0
744,harga,n,1,0,0
747,murah,adj,2,4,0
749,nama,n,1,0,1
753,tolong,v,5,0,0
753,ambil,v,1,0,0
753,ceria,adj,5,0,0
756,murah,adj,2,4,0
756,harga,n,1,0,0
758,lambat,adj,0,3,0
759,tanda,n,4,2,1
759,ubah,v,0,1,1
759,wajah,n,1,3,1
759,buka,v,1,2,1
760,murah,adj,2,4,0
760,harga,n,1,0,0
761,simpati,n,1,4,1
762,murah,adj,2,4,0
762,harga,n,1,0,0
763,murah,adj,2,4,0
763,harga,n,1,0,0
766,ngeri,adj,0,4,1
768,murah,adj,2,4,0
769,murah,adj,2,4,0
769,harga,n,1,0,0
771,maaf,n,0,1,0
771,tipu,n,1,2,0
773,privasi,n,2,0,0
773,jaga,v,4,4,0
773,cek,n,2,0,0
774,murah,adj,2,4,0
774,harga,n,1,0,0
775,hambat,v,1,1,0
776,rasa,n,5,3,0
776,lambat,adj,0,3,0
776,malang,adj,0,6,0
777,murah,adj,2,4,0
777,harga,n,1,0,0
778,tukar,v,1,1,1
778,tipu,n,1,2,1
779,murah,adj,2,4,0
779,harga,n,1,0,0
780,murah,adj,2,4,0
780,harga,n,1,0,0
781,murah,adj,2,4,0
781,harga,n,1,0,0
782,lambat,adj,0,3,0
783,kasih,n,4,0,0
784,proses,n,0,1,0
785,murah,adj,2,4,0
785,harga,n,1,0,0
786,maaf,n,0,1,0
786,nyaman,adj,3,1,0
786,kena,v,0,1,0
786,saat,n,1,1,0
789,murah,adj,2,4,0
789,harga,n,1,0,0
790,ganggu,v,0,3,0
790,mati,v,1,4,0
792,murah,adj,2,4,0
792,harga,n,1,0,0
793,murah,adj,2,4,0
793,harga,n,1,0,0
794,maaf,n,0,1,0
796,selamat,adj,3,2,0
796,pulang,v,0,1,0
797,maju,v,5,0,0
797,kuat,adj,17,8,0
797,kalah,v,0,7,0
798,stabil,adj,1,3,0
799,maaf,n,0,1,0
799,nyaman,adj,3,1,0
801,maaf,n,0,1,0
803,waktu,n,4,1,0
803,tunggu,v,0,1,0
805,kala,n,1,0,0
806,murah,adj,2,4,0
806,harga,n,1,0,0
807,lambat,adj,0,3,0
807,kali,n,1,0,0
808,murah,adj,2,4,0
808,harga,n,1,0,0
809,murah,adj,2,4,0
809,harga,n,1,0,0
811,maaf,n,0,1,0
811,kena,v,0,1,0
813,mohon,v,1,0,0
813,kasih,n,4,0,0
814,sistem,n,2,1,0
814,kek,n,0,1,0
815,murah,adj,2,4,0
816,kek,n,0,1,0
816,lambang,n,3,0,0
816,jenis,n,3,1,0
817,murah,adj,2,4,0
817,harga,n,1,0,0
818,cek,n,2,0,0
819,murah,adj,2,4,0
819,harga,n,1,0,0
821,murah,adj,2,4,0
821,harga,n,1,0,0
822,bom,n,0,1,1
823,jelek,adj,1,2,0
823,jelek,adj,1,2,0
824,maaf,n,0,1,0
824,potong,n,1,1,0
825,murah,adj,2,4,0
825,harga,n,1,0,0
828,maaf,n,0,1,0
828,stabil,adj,1,3,0
829,murah,adj,2,4,0
829,harga,n,1,0,0
830,minta,v,2,0,0
830,tolong,v,5,0,0
830,cek,n,2,0,0
830,mati,v,1,4,0
832,maaf,n,0,1,0
832,gagal,v,0,11,0
834,maaf,n,0,1,0
834,kena,v,0,1,0
834,tingkat,n,1,1,0
838,ubah,v,0,1,0
838,sesuai,n,2,0,0
839,maaf,n,0,1,0
839,sakti,adj,0,1,0
840,baik,adj,12,0,0
840,maaf,n,0,1,0
840,kena,v,0,1,0
840,utama,adj,12,1,0
841,tolong,v,5,0,0
841,ganggu,v,0,3,0
841,sistem,n,2,1,0
842,bonus,n,1,0,0
842,pertama,num,1,0,0
843,maaf,n,0,1,0
843,cek,n,2,0,0
843,status,n,1,1,0
844,maaf,n,0,1,0
844,nyaman,adj,3,1,0
845,atas,n,0,1,1
845,jiwa,n,1,1,1
846,maksimal,adj,1,0,0
846,ada,v,5,0,0
847,maaf,n,0,1,0
848,aktif,adj,6,2,0
848,mengapa,n,0,1,0
848,aktif,adj,6,2,0
850,hasil,n,3,2,0
850,potong,n,1,1,0
851,baik,adj,12,0,0
851,mohon,v,1,0,0
851,tunggu,v,0,1,0
852,aneh,adj,6,9,0
852,buka,v,1,2,0
852,aplikasi,n,1,0,0
854,suka,adj,3,1,1
854,canda,n,1,0,1
856,buka,v,1,2,1
858,selamat,adj,3,2,0
858,puas,adj,3,1,0
859,order,n,1,0,0
859,proses,n,0,1,0
859,cepat,adj,9,3,0
859,aktif,adj,6,2,0
860,tukar,v,1,1,0
861,tolong,v,5,0,0
864,baik,adj,12,0,0
864,mohon,v,1,0,0
864,tunggu,v,0,1,0
865,maaf,n,0,1,0
868,baik,adj,12,0,0
868,mohon,v,1,0,0
868,tunggu,v,0,1,0
870,maaf,n,0,1,0
870,nyaman,adj,3,1,0
871,gagal,v,0,11,0
871,capai,v,1,0,0
871,batas,n,1,1,0
871,tukar,v,1,1,0
871,maksimal,adj,1,0,0
871,kali,n,1,0,0
873,gada,n,1,0,0
873,ganggu,v,0,3,0
874,siap,v,2,0,0
874,baik,adj,12,0,0
876,siap,v,2,0,0
876,balas,v,0,1,0
876,kenan,v,0,1,0
876,tunggu,v,0,1,0
877,isi,n,1,0,0
878,maaf,n,0,1,0
878,nyaman,adj,3,1,0
878,aktif,adj,6,2,0
879,nama,n,1,0,0
879,lengkap,adj,3,0,0
879,tanggal,v,1,0,0
880,murah,adj,2,4,0
880,harga,n,1,0,0
881,mohon,v,1,0,0
881,balas,v,0,1,0
881,kasih,n,4,0,0
882,bonus,n,1,0,0
882,panggil,v,4,1,0
882,harap,v,1,1,0
883,sedih,n,0,2,0
885,puas,adj,3,1,0
885,hari,n,4,0,0
886,mandiri,adj,0,1,0
889,tutup,n,0,1,0
889,nama,n,1,0,0
891,sakti,adj,0,1,0
893,kenan,v,0,1,0
893,tunggu,v,0,1,0
894,murah,adj,2,4,0
894,harga,n,1,0,0
896,agen,n,1,0,0
896,baik,adj,12,0,0
896,agen,n,1,0,0
897,puji,n,1,0,0
897,tiket,n,1,0,0
898,maaf,n,0,1,0
898,putus,v,1,2,0
898,putus,v,1,2,0
899,maaf,n,0,1,0
901,tukar,v,1,1,0
902,cek,n,2,0,0
903,lambat,adj,0,3,0
904,ganggu,v,0,3,0
904,tiket,n,1,0,0
905,hati,n,2,2,0
906,tukar,v,1,1,0
907,tukar,v,1,1,0
908,tukar,v,1,1,0
909,tukar,v,1,1,0
910,wilayah,n,3,1,0
910,mas,n,0,1,0
911,maaf,n,0,1,0
911,nyaman,adj,3,1,0
913,maaf,n,0,1,0
914,mohon,v,1,0,0
914,maaf,n,0,1,0
914,bonus,n,1,0,0
914,jadi,v,1,1,0
915,heran,adj,0,1,0
915,ganggu,v,0,3,0
916,tolong,v,5,0,0
916,kali,n,1,0,0
916,lumayan,adj,3,2,0
916,kali,n,1,0,0
917,mahal,adj,3,1,1
918,mohon,v,1,0,0
918,kelas,n,2,0,0
918,mohon,v,1,0,0
919,ada,v,5,0,0
920,cek,n,2,0,0
920,rekan,n,1,0,0
925,maaf,n,0,1,0
925,nyaman,adj,3,1,0
925,lambat,adj,0,3,0
926,jelek,adj,1,2,1
928,daerah,n,4,2,0
928,lambat,adj,0,3,0
929,pasti,adj,6,6,1
930,kenal,v,3,0,1
930,aplikasi,n,1,0,1
930,digital,adj,1,0,1
930,baru,adj,6,5,1
930,bidang,n,2,0,1
932,gila,adj,4,9,0
932,normal,adj,2,2,0
932,cek,n,2,0,0
932,tinggal,v,2,1,0
933,hari,n,4,0,0
933,hari,n,4,0,0
933,dalam,adj,5,0,0
933,bulan,n,1,0,0
934,kasih,n,4,0,0
934,suara,n,1,0,0
934,suara,n,1,0,0
936,cek,n,2,0,0
937,cek,n,2,0,0
937,cek,n,2,0,0
937,cek,n,2,0,0
937,aktif,adj,6,2,0
937,cari,v,1,0,0
937,dekat,adj,2,2,0
937,gampang,adj,2,2,0
942,hari,n,4,0,0
944,cantik,adj,15,0,0
944,mohon,v,1,0,0
944,aktif,adj,6,2,0
944,mas,n,0,1,0
945,mulia,adj,7,4,0
945,geram,adj,0,1,0
945,sikap,n,3,1,0
945,aktif,adj,6,2,0
946,tinggal,v,2,1,0
946,instruksi,n,1,0,0
950,murah,adj,2,4,0
950,harga,n,1,0,0
951,murah,adj,2,4,0
951,harga,n,1,0,0
953,murah,adj,2,4,0
953,harga,n,1,0,0
954,murah,adj,2,4,0
954,harga,n,1,0,0
955,daerah,n,4,2,0
955,buruk,adj,0,18,0
956,pesta,n,5,1,1
956,tukar,v,1,1,1
956,ikut,v,3,1,1
956,pesta,n,5,1,1
958,ikut,v,3,1,1
958,tinggal,v,2,1,1
958,hadiah,n,4,1,1
959,murah,adj,2,4,0
959,harga,n,1,0,0
960,murah,adj,2,4,0
961,murah,adj,2,4,0
961,harga,n,1,0,0
963,aman,adj,6,4,0
963,proses,n,0,1,0
965,maaf,n,0,1,0
967,lupa,v,1,1,0
967,semangat,n,15,2,0
968,murah,adj,2,4,0
968,murah,adj,2,4,0
969,lupa,v,1,1,0
969,semangat,n,15,2,0
970,lupa,v,1,1,0
971,murah,adj,2,4,0
971,harga,n,1,0,0
972,realisasi,n,2,0,0
972,sehat,adj,2,0,0
973,cepat,adj,9,3,0
973,rendah,adj,1,18,0
973,baik,adj,12,0,0
973,cepat,adj,9,3,0
974,murah,adj,2,4,0
974,harga,n,1,0,0
975,lambat,adj,0,3,0
976,jelek,adj,1,2,1
977,maaf,n,0,1,0
977,ganggu,v,0,3,0
978,lambat,adj,0,3,0
979,maaf,n,0,1,0
979,potong,n,1,1,0
979,tanggal,v,1,0,0
979,jadi,v,1,1,0
980,kasih,n,4,0,1
981,kampung,n,0,1,0
982,kali,n,1,0,0
982,potong,n,1,1,0
983,bulan,n,1,0,0
983,jasa,n,1,0,0
985,murah,adj,2,4,0
985,harga,n,1,0,0
986,baik,adj,12,0,0
987,murah,adj,2,4,0
988,murah,adj,2,4,0
988,harga,n,1,0,0
989,murah,adj,2,4,0
989,harga,n,1,0,0
990,murah,adj,2,4,0
990,harga,n,1,0,0
992,aplikasi,n,1,0,0
993,jasa,n,1,0,0
993,tukar,v,1,1,0
993,ubah,v,0,1,0
993,simpati,n,1,4,0
995,murah,adj,2,4,0
995,harga,n,1,0,0
996,potong,n,1,1,0
997,murah,adj,2,4,0
997,harga,n,1,0,0
998,isi,n,1,0,0
999,aman,adj,6,4,0
999,tanggal,v,1,0,0
999,jadi,v,1,1,0
1000,mohon,v,1,0,0
1000,maaf,n,0,1,0
1000,stabil,adj,1,3,0
1001,bayu,n,0,1,0
1001,kek,n,0,1,0
1002,jalan,n,1,1,0
1003,dekat,adj,2,2,0
1005,habis,v,2,0,0
1005,cepat,adj,9,3,0
1006,murah,adj,2,4,0
1006,harga,n,1,0,0
1007,maaf,n,0,1,0
1007,alam,n,1,1,0
1008,baik,adj,12,0,0
1008,maaf,n,0,1,0
1009,tukar,v,1,1,0
1010,tukar,v,1,1,0
1011,tukar,v,1,1,0
1012,tukar,v,1,1,0
1013,tukar,v,1,1,0
1014,tukar,v,1,1,0
1014,simpati,n,1,4,0
1015,sakti,adj,0,1,0
1016,baik,adj,12,0,0
1016,mohon,v,1,0,0
1016,tunggu,v,0,1,0
1017,cek,n,2,0,0
1019,stabil,adj,1,3,0
1019,maaf,n,0,1,0
1021,maaf,n,0,1,0
1021,lambat,adj,0,3,0
1023,mohon,v,1,0,0
1023,maaf,n,0,1,0
1023,kena,v,0,1,0
1024,tolong,v,5,0,0
1024,lambat,adj,0,3,0
1025,para,n,1,0,0
1025,inisiatif,n,1,0,0
1027,maaf,n,0,1,0
1027,ganggu,v,0,3,0
1027,lambat,adj,0,3,0
1028,proses,n,0,1,0
1028,maksimal,adj,1,0,0
1028,kerja,n,3,1,0
1029,aman,adj,6,4,0
1029,tanggal,v,1,0,0
1029,jadi,v,1,1,0
1030,mohon,v,1,0,0
1030,maaf,n,0,1,0
1030,stabil,adj,1,3,0
1031,cantik,adj,15,0,0
1031,simpati,n,1,4,0
1031,seri,n,1,0,0
1031,murah,adj,2,4,0
1031,aman,adj,6,4,0
1032,maaf,n,0,1,0
1032,nyaman,adj,3,1,0
1032,isi,n,1,0,0
1034,hilang,v,0,10,0
1034,normal,adj,2,2,0
1035,potong,n,1,1,0
1036,lambat,adj,0,3,0
1036,asa,n,1,1,0
1036,lambat,adj,0,3,0
1038,hasil,n,3,2,1
1039,hari,n,4,0,0
1041,lambat,adj,0,3,0
1041,kalah,v,0,7,0
1043,baik,adj,12,0,0
1043,mohon,v,1,0,0
1043,tunggu,v,0,1,0
1044,cek,n,2,0,0
1044,kenan,v,0,1,0
1044,tunggu,v,0,1,0
1045,siap,v,2,0,0
1045,mohon,v,1,0,0
1045,kenan,v,0,1,0
1045,tunggu,v,0,1,0
1046,cek,n,2,0,0
1047,tolong,v,5,0,0
1047,cek,n,2,0,0
1048,selamat,adj,3,2,0
1049,maaf,n,0,1,0
1049,nyaman,adj,3,1,0
1051,agen,n,1,0,0
1051,bonus,n,1,0,0
1051,murah,adj,2,4,0
1053,payah,adj,1,7,0
1054,maaf,n,0,1,0
1054,nyaman,adj,3,1,0
1054,aplikasi,n,1,0,0
1057,mohon,v,1,0,0
1057,maaf,n,0,1,0
1057,mohon,v,1,0,0
1058,baik,adj,12,0,0
1058,maaf,n,0,1,0
1060,maaf,n,0,1,0
1060,aplikasi,n,1,0,0
1061,maaf,n,0,1,0
1062,selamat,adj,3,2,0
1063,aplikasi,n,1,0,0
1063,ganggu,v,0,3,0
1064,maaf,n,0,1,0
1064,proses,n,0,1,0
1065,tolong,v,5,0,0
1065,cek,n,2,0,0
1065,habis,v,2,0,0
1067,mohon,v,1,0,0
1067,maaf,n,0,1,0
1067,kena,v,0,1,0
1067,sakti,adj,0,1,0
1069,buat,v,1,1,1
1069,teman,n,7,1,1
1069,teman,n,7,1,1
1069,baca,v,1,0,1
1069,lemah,adj,4,13,1
1069,cek,n,2,0,1
1070,nyala,n,0,1,1
1070,buka,v,1,2,1
1070,buat,v,1,1,1
1071,aktif,adj,6,2,0
1071,era,n,1,0,0
1071,digital,adj,1,0,0
1072,maaf,n,0,1,0
1072,nyaman,adj,3,1,0
1072,aplikasi,n,1,0,0
1072,mohon,v,1,0,0
